movieId,imdbId,tmdbId
72104,0096880,44338
592,0096895,268
4568,0096913,17882
4570,0096926,45225
4571,0096928,1648
4572,0096933,4105
4573,0096943,22711
4008,0096969,2604
3166,0096978,47070
4577,0097027,10142
4578,0097044,3064
2846,0097050,47951
2039,0097053,65157
26655,0097099,114524
3758,0097100,28774
5236,0097106,28213
1173,0097108,7452
2973,0097123,11562
4491,0097125,41952
3203,0097162,10493
1246,0097165,207
4213,0097179,11607
1218,0097202,10835
3424,0097216,925
4585,0097235,14550
4584,0097236,15142
1962,0097239,403
3019,0097240,476
4587,0097257,2210
4590,0097276,116014
4591,0097289,11828
4592,0097314,55699
3684,0097322,10875
4593,0097328,10551
1302,0097351,2323
2372,0097366,14628
2456,0097368,10344
3338,0097372,20423
1981,0097388,10283
2868,0097390,18086
7872,0097424,86959
2717,0097428,2978
1242,0097441,9665
2151,0097443,11937
4600,0097458,17190
1986,0097474,11361
4602,0097481,9085
1285,0097493,2640
1224,0097499,10705
4603,0097500,17819
2054,0097523,9354
8709,0097530,27307
4605,0097531,14776
4606,0097567,59585
1291,0097576,89
4608,0097579,29185
4610,0097613,32059
4612,0097635,4486
2422,0097647,10495
4614,0097659,10222
4615,0097714,12774
4616,0097722,14621
6782,0097728,11475
4617,0097731,19118
2001,0097733,942
4618,0097737,14372
2990,0097742,709
2081,0097757,10144
4619,0097758,15138
4621,0097778,9494
4622,0097790,17362
26662,0097814,16859
4623,0097815,9942
4624,0097858,8216
4625,0097883,4296
4626,0097889,24739
4627,0097892,39197
26663,0097904,38695
1185,0097937,10161
3521,0097940,11305
2423,0097958,5825
4628,0097965,9686
4629,0097967,27418
1972,0097981,10160
4630,0097987,39002
4632,0098051,31606
3526,0098067,1552
4634,0098073,37146
2513,0098084,8913
31026,0098090,69234
2383,0098105,11895
2400,0098115,24951
1989,0098136,41828
4636,0098141,8867
3660,0098143,26953
4652,0098193,19142
4654,0098206,10135
8777,0098209,41940
2064,0098213,1779
4655,0098219,32767
4658,0098253,19236
2248,0098258,2028
4659,0098260,32261
4660,0098261,60276
4661,0098273,12150
4662,0098282,11185
4352,0098300,38043
4663,0098308,47045
3392,0098309,11157
4664,0098319,18683
48165,0098327,32761
4666,0098343,12478
4667,0098347,49788
1373,0098382,172
3844,0098384,10860
8589,0098437,29383
4673,0098439,9618
4674,0098442,16560
4675,0098471,31608
3695,0098502,28169
3694,0098503,28165
4676,0098519,22102
4279,0098524,31863
40491,0098532,7974
4677,0098536,6951
4678,0098546,11959
4679,0098554,2616
5646,0098575,37606
4680,0098577,7091
4681,0098621,249
4682,0098622,11342
2264,0098625,5971
1091,0098627,8491
1307,0098635,639
3387,0098645,11718
4684,0098678,32330
1186,0098724,1412
93040,0098769,26397
5309,0098966,11630
7193,0098987,9548
3841,0099005,11856
4392,0099012,8217
3531,0099014,123757
1169,0099028,41326
1328,0099030,41848
6671,0099040,2891
5027,0099044,11595
2699,0099052,6488
4174,0099073,2302
3105,0099077,11005
2012,0099088,196
5960,0099091,24249
8893,0099108,27815
5581,0099128,18913
3705,0099141,1727
5961,0099160,9491
3130,0099165,9586
3013,0099180,18111
5334,0099204,10164
1992,0099253,11186
5840,0099266,12717
3106,0099291,59820
3429,0099317,54825
26680,0099329,9768
1277,0099334,11673
590,0099348,581
6966,0099365,9556
1100,0099371,2119
2616,0099422,8592
1370,0099423,1573
31747,0099450,21433
2291,0099487,162
1999,0099528,11587
2879,0099558,10975
3686,0099582,1551
6518,0099587,18886
26684,0099611,27274
6974,0099615,10168
587,0099653,251
26686,0099654,10485
5839,0099669,12716
2023,0099674,242
1213,0099685,769
2113,0099697,19158
6238,0099699,12157
2004,0099700,928
1179,0099703,18129
2982,0099710,32043
3723,0099726,10264
6678,0099731,20815
26689,0099747,22189
2350,0099750,41817
7487,0099762,17993
2159,0099763,10692
6235,0099776,8996
586,0099785,771
3765,0099797,14864
3773,0099800,16094
1610,0099810,1669
7791,0099850,11060
8580,0099851,23378
26693,0099864,2670
3476,0099871,2291
5303,0099892,2565
26694,0099902,41821
7004,0099938,951
1785,0099939,9558
26695,0099951,21344
2461,0099994,25018
32943,0100024,36843
3713,0100046,51763
4216,0100049,39934
7701,0100050,9356
4951,0100054,10847
1382,0100114,10173
8493,0100133,12651
2250,0100134,91217
5438,0100135,10169
4205,0100140,4587
1966,0100142,15389
5968,0100143,14931
1245,0100150,379
7002,0100151,48745
3499,0100157,1700
3425,0100168,41823
6419,0100200,111815
7012,0100201,2612
6454,0100211,2263
2249,0100212,16384
4207,0100232,12773
2162,0100240,34636
8225,0100258,19185
7951,0100260,20481
1249,0100263,9322
26700,0100280,11131
3219,0100318,2990
1192,0100332,31225
26701,0100339,14571
4318,0100395,22414
3697,0100403,169
7018,0100404,11092
597,0100405,114
2798,0100419,11077
1268,0100436,8428
3661,0100438,26954
6180,0100442,31598
7028,0100449,10729
26702,0100469,21168
3031,0100475,11510
2089,0100477,11135
4211,0100486,38718
2986,0100502,5549
2412,0100507,1375
6812,0100514,6723
1243,0100519,18971
5033,0100530,10170
2283,0100594,24016
8689,0100602,20876
64900,0100625,9050
3940,0100639,27767
3942,0100663,40446
3103,0100680,36094
26704,0100685,1662
2327,0100740,20701
3438,0100758,1498
88024,0100791,94725
2916,0100802,861
6659,0100814,9362
3141,0100828,32669
4183,0100842,38545
30723,0100873,55309
116939,0100912,9742
5346,0100934,5203
7044,0100935,483
7045,0100944,10166
1379,0100994,9086
6387,0101020,47423
1190,0101026,2469
26712,0101254,20562
2124,0101272,2907
8935,0101301,13644
7010,0101316,10995
2704,0101318,2767
2142,0101329,10380
3107,0101393,2924
6440,0101410,290
31290,0101412,27549
595,0101414,10020
4980,0101452,1649
5689,0101453,12647
1306,0101458,10341
4688,0101465,41784
1336,0101492,32146
6796,0101507,650
6797,0101516,10337
98615,0101522,55615
2266,0101523,20096
1343,0101540,1598
45969,0101545,16270
4321,0101587,1406
32464,0101588,1772
3060,0101605,11663
3437,0101615,1496
7186,0101625,27465
1280,0101640,10404
3044,0101669,11498
3358,0101698,12186
1175,0101700,892
5337,0101701,28117
7101,0101745,11821
6027,0101748,14667
4040,0101757,15413
1093,0101761,10537
4200,0101764,9594
1176,0101765,1600
1126,0101775,10379
26726,0101786,25330
3436,0101787,9079
46544,0101798,43654
1177,0101811,26561
5585,0101821,32685
6971,0101829,9065
3764,0101846,16820
6944,0101862,11846
3108,0101889,177
5637,0101898,21828
4290,0101902,25221
1973,0101917,11284
1271,0101921,1633
2112,0101969,13697
4203,0102005,2453
1180,0102014,54405
26729,0102015,4539
6996,0102034,8010
26731,0102048,22828
3489,0102057,879
5541,0102059,9595
3774,0102065,16096
7000,0102070,9292
5279,0102103,17990
3386,0102138,820
26732,0102164,12776
3426,0102175,1713
7003,0102181,2297
7005,0102216,10804
2108,0102250,2107
7007,0102266,9319
26736,0102293,17467
6203,0102303,6524
26737,0102307,36351
4787,0102316,11521
4317,0102343,26255
1191,0102370,10174
4061,0102388,17474
6318,0102411,31633
1184,0102426,38251
7025,0102443,23908
6466,0102456,41791
7620,0102467,34328
2267,0102469,30815
5970,0102492,4032
1611,0102494,468
6033,0102500,53027
3869,0102510,37137
7123,0102511,2742
4221,0102517,20704
6977,0102526,10952
1279,0102536,339
4862,0102555,9585
2265,0102558,11933
118334,0102585,17792
3728,0102592,21128
6240,0102593,71142
6424,0102603,11890
4351,0102685,1089
3218,0102687,47620
3528,0102713,10333
2799,0102719,28597
7020,0102721,14904
26749,0102722,5048
3662,0102728,26956
2849,0102741,49792
26750,0102744,9588
5359,0102753,32221
2024,0102757,1411
6832,0102768,11364
5841,0102782,13888
1027,0102798,8367
66915,0102802,20421
2094,0102803,10249
8158,0102820,20289
620,0102855,88893
3544,0102898,26291
6476,0102900,2071
593,0102926,274
6978,0102943,14022
6810,0102945,7442
3712,0102951,25562
1372,0102975,174
145307,0102996,45147
5597,0103003,11504
8720,0103007,53287
5307,0103035,6393
3439,0103060,1497
589,0103064,280
3418,0103074,1541
5843,0103112,10750
5561,0103125,13571
5034,0103129,18317
1236,0103130,37291
3809,0103241,10276
5361,0103247,12227
7613,0103251,41003
5366,0103253,20712
6721,0103285,10617
4748,0103596,16314
2817,0103617,2038
588,0103639,812
1320,0103644,8077
6198,0103670,7015
6022,0103671,13199
1322,0103678,41671
3272,0103759,12143
3677,0103767,14002
1092,0103772,402
8892,0103773,27816
1377,0103776,364
6793,0103786,11806
6442,0103791,2470
52666,0103793,1987
1171,0103850,10608
3257,0103855,619
122,0103859,11066
1241,0103873,763
1339,0103874,6114
6780,0103882,1358
6612,0103888,26755
3264,0103893,10206
3266,0103905,10086
1342,0103919,9529
5582,0103924,14361
1993,0103956,11187
265,0103994,18183
7228,0104009,14239
565,0104029,11655
1094,0104036,11386
3270,0104040,16562
3258,0104070,9374
3120,0104114,10411
7179,0104181,25095
3243,0104187,10406
3259,0104231,11259
6961,0104237,11012
5159,0104254,13225
2268,0104257,881
3269,0104291,10326
3802,0104299,9278
6851,0104321,47866
8132,0104346,16219
1095,0104348,9504
1223,0104361,530
6829,0104376,47898
3249,0104389,11087
3919,0104409,11569
2252,0104412,10699
6997,0104427,10410
2953,0104431,772
2053,0104437,11158
3614,0104438,12518
6999,0104452,10407
3260,0104454,8293
5339,0104466,28384
6676,0104504,26246
2943,0104507,2731
8273,0104545,4507
3557,0104549,10424
861,0104558,11134
26775,0104567,45145
26776,0104652,11621
3265,0104684,11782
1408,0104691,9361
1037,0104692,10163
3255,0104694,11287
6850,0104695,12772
31547,0104706,53200
2002,0104714,943
2800,0104740,22611
7009,0104756,2007
4060,0104765,66599
347,0104779,10497
3246,0104797,1883
26782,0104802,40082
8582,0104810,36947
3267,0104815,9367
3043,0104837,40773
2822,0104839,9096
2082,0104868,10414
5018,0104922,49410
3500,0104928,54087
2083,0104940,10437
2302,0104952,10377
2084,0104990,15300
26784,0105001,36288
79469,0105019,5899
526,0105032,41878
3271,0105046,9609
7017,0105104,10538
1187,0105107,41768
3256,0105112,9869
2514,0105128,10906
3045,0105130,11790
2289,0105151,10403
3063,0105156,9264
8010,0105159,13823
4063,0105165,2613
1990,0105179,41769
26788,0105197,38143
7636,0105217,13937
373,0105226,10427
1089,0105236,500
3100,0105265,293
3495,0105267,40841
522,0105275,10412
3252,0105323,9475
7624,0105327,14684
4409,0105378,19200
26791,0105391,31962
2582,0105399,18764
3274,0105414,9605
3261,0105415,11068
3247,0105417,2005
3709,0105428,11428
1396,0105435,2322
3669,0105466,23939
3268,0105477,9876
6423,0105481,37264
6468,0105483,41670
1188,0105488,10409
1570,0105569,17991
34364,0105577,41776
2253,0105629,11597
70946,0105643,26914
3262,0105665,1923
1385,0105690,8845
1266,0105695,33
2808,0105698,9349
4354,0105699,17494
109249,0105744,12124
26797,0105764,41778
5023,0105789,61418
3253,0105793,8872
3263,0105812,10158
3810,0105813,19380
6261,0105824,28881
6722,0105839,10618
410,0106220,2758
5076,0106223,34723
412,0106226,10436
3250,0106246,7305
1325,0106262,33519
1440,0106266,31000
2071,0106273,2887
415,0106292,9409
8254,0106307,11044
1215,0106308,766
446,0106332,10997
26809,0106335,5051
346,0106339,12635
26810,0106341,14135
6822,0106350,71940
26812,0106356,27678
3213,0106364,14919
6794,0106375,10438
418,0106379,46924
1441,0106387,4104
4569,0106393,32049
419,0106400,11041
285,0106402,56428
568,0106408,14587
426,0106452,4722
5962,0106453,2149
3165,0106455,22213
6233,0106466,44968
3761,0106469,9702
427,0106471,18215
121,0106473,32119
428,0106489,1607
6025,0106500,15278
431,0106519,6075
3572,0106521,39283
1437,0106535,14832
876,0106544,38955
2515,0106557,25748
434,0106582,9350
435,0106598,9612
1020,0106611,864
3835,0106627,33408
439,0106660,49299
2898,0106664,10349
440,0106673,11566
441,0106677,9571
442,0106697,9739
6166,0106701,12139
92424,0106757,148033
5055,0106770,10423
793,0106810,124306
444,0106834,34444
3020,0106856,37094
2045,0106868,24736
445,0106873,26141
449,0106880,20239
448,0106881,10443
59447,0106911,41648
9005,0106912,15613
454,0106918,37233
451,0106926,18551
7844,0106936,17653
453,0106941,9024
26819,0106950,12088
455,0106965,1634
321,0106966,12527
457,0106977,5503
563,0107002,51980
458,0107004,35588
4047,0107007,10655
32078,0107027,6593
5111,0107034,9272
1265,0107048,137
3450,0107050,11520
463,0107057,4916
64338,0107065,17912
464,0107076,2019
80217,0107086,46697
3466,0107091,12187
465,0107096,31642
2052,0107120,10439
1015,0107131,6878
466,0107144,9255
6531,0107146,70912
469,0107151,2259
7023,0107156,9261
474,0107206,9386
475,0107207,7984
3920,0107209,10434
2269,0107211,4478
573,0107225,23637
5691,0107254,10285
1678,0107282,19931
479,0107286,6
480,0107290,329
481,0107302,10909
567,0107315,8223
483,0107322,34024
485,0107362,9593
7117,0107387,11811
486,0107413,42580
365,0107426,1689
5452,0107438,11982
178,0107447,15730
488,0107468,1413
621,0107471,52873
363,0107472,41647
7354,0107473,10433
489,0107478,12121
6600,0107492,41660
490,0107497,2246
491,0107501,10502
492,0107507,10440
493,0107554,9516
6204,0107563,11244
269,0107566,32325
498,0107611,2625
499,0107613,31911
500,0107614,788
497,0107616,11971
2552,0107626,31503
3502,0107630,41659
582,0107642,47507
501,0107653,21450
3208,0107659,9644
2120,0107665,10657
551,0107688,9479
6857,0107692,14282
32153,0107745,33539
7192,0107750,15797
506,0107756,9300
559,0107779,161158
2803,0107798,9944
507,0107808,9559
508,0107818,9800
509,0107822,713
510,0107840,8291
8268,0107843,10498
26835,0107861,67595
511,0107889,18133
2850,0107895,77064
3663,0107899,26957
515,0107943,1245
2092,0107952,15969
517,0107969,7007
520,0107977,8005
519,0107978,5550
521,0107983,2088
5102,0107985,21845
523,0108000,47889
524,0108002,14534
5103,0108037,11528
527,0108052,424
529,0108065,14291
392,0108069,18242
531,0108071,11236
534,0108101,10445
535,0108122,695
3248,0108147,6279
4846,0108148,12780
538,0108149,23210
539,0108160,858
540,0108162,867
26838,0108170,12664
7782,0108171,9545
543,0108174,10442
678,0108181,27768
2875,0108185,1049
542,0108186,13203
26840,0108188,7500
760,0108211,11101
844,0108227,297645
544,0108238,11074
546,0108255,9607
320,0108260,87078
2106,0108265,10419
26842,0108281,11143
3440,0108308,1499
5343,0108311,17168
4711,0108323,70042
549,0108328,20967
6436,0108330,8092
552,0108333,10057
26843,0108334,5187
553,0108358,11969
8240,0108366,33560
307,0108394,108
5164,0108395,35614
555,0108399,319
6314,0108442,12661
4067,0108451,26333
718,0108500,11687
556,0108515,26408
3254,0108525,8873
3400,0108526,18890
4686,0108539,8494
337,0108550,1587
477,0108551,15765
6723,0108592,10619
1148,0108598,531
98829,0108624,10852
7108,0108656,18857
7505,0108906,22137
889,0109001,101230
4749,0109015,18885
26850,0109020,32764
408,0109021,18069
409,0109035,19092
344,0109040,3049
345,0109045,2759
4458,0109049,13794
872,0109066,11985
414,0109067,46094
413,0109068,13595
149,0109093,30157
577,0109120,21352
1021,0109127,24795
6788,0109129,83714
5096,0109190,11212
416,0109198,11853
2284,0109206,14785
417,0109219,16771
420,0109254,306
421,0109279,14522
2036,0109287,13962
5053,0109288,20678
422,0109297,26203
423,0109303,178
424,0109305,19819
425,0109306,57834
211,0109340,49805
348,0109348,11382
429,0109361,26391
157,0109370,1775
7189,0109376,31395
756,0109381,255546
564,0109403,24405
2516,0109415,25749
123,0109424,11104
432,0109439,11310
433,0109443,18658
349,0109444,9331
223,0109445,2292
350,0109446,10731
354,0109450,29973
389,0109454,41580
436,0109456,2124
437,0109480,26261
351,0109484,10464
687,0109491,124460
438,0109493,19176
352,0109504,34152
353,0109506,9495
162,0109508,26564
2042,0109520,11164
26854,0109552,18998
3434,0109578,34746
229,0109579,10531
735,0109592,21588
698,0109593,38867
225,0109635,8984
230,0109642,11929
341,0109655,60855
227,0109676,4954
231,0109686,8467
757,0109688,40751
235,0109707,522
443,0109729,24257
264,0109731,17961
234,0109758,18395
233,0109759,20156
242,0109771,10954
1151,0109781,18919
447,0109783,50463
355,0109813,888
356,0109830,13
357,0109831,712
273,0109836,3036
456,0109842,13815
459,0109890,2087
460,0109891,41579
245,0109906,72031
461,0109913,18620
1174,0109942,64567
1444,0109949,43775
6992,0109951,6472
247,0110005,1024
250,0110006,14819
32456,0110008,15283
405,0110027,8011
74438,0110054,18670
246,0110057,14275
470,0110064,16097
248,0110066,17207
471,0110074,11934
326,0110081,31439
360,0110093,10879
472,0110097,106143
252,0110099,11777
4048,0110115,75490
249,0110116,13701
473,0110123,12475
476,0110137,59930
5161,0110146,46717
253,0110148,628
5357,0110157,24767
361,0110167,10660
6827,0110169,33783
1369,0110171,64900
391,0110186,22067
255,0110189,18713
26865,0110200,17809
362,0110213,10714
256,0110216,6280
824,0110246,12632
561,0110259,85247
482,0110265,507
263,0110296,49980
53,0110299,49133
484,0110305,29918
5893,0110308,25284
266,0110322,4476
487,0110353,22317
364,0110357,8587
569,0110363,31504
6559,0110364,20726
268,0110365,47504
575,0110366,10897
261,0110367,9587
614,0110374,54850
270,0110391,43742
600,0110395,15477
387,0110399,26352
293,0110413,101
1433,0110425,197537
272,0110428,11318
26870,0110442,11067
267,0110443,11008
367,0110475,854
368,0110478,9359
759,0110480,85778
69821,0110490,38940
276,0110516,8986
1163,0110521,86369
277,0110527,10510
275,0110538,24070
369,0110588,23333
342,0110598,236
183,0110604,48787
5969,0110613,11317
184,0110620,34574
370,0110622,36593
3463,0110629,49338
288,0110632,241
282,0110638,1945
126,0110647,27793
502,0110657,11231
287,0110671,131957
504,0110678,10447
281,0110684,11593
505,0110687,31586
875,0110693,410921
290,0110729,527
289,0110737,9058
6811,0110759,14425
558,0110763,15139
309,0110769,159185
371,0110771,12280
3838,0110823,16139
8387,0110857,11546
58,0110877,11010
214,0110882,19155
299,0110889,40156
580,0110892,37345
305,0110907,3586
296,0110912,680
3664,0110916,26958
300,0110932,11450
513,0110939,22588
372,0110950,2788
514,0110955,10872
302,0110963,10452
516,0110971,11858
2462,0110978,16780
374,0110989,11011
376,0110997,8987
518,0111001,10467
512,0111003,25557
896,0111019,26933
375,0111054,49803
317,0111070,11395
528,0111094,35233
314,0111112,14334
532,0111127,11592
533,0111143,8850
319,0111149,9905
318,0111161,278
98,0111173,45549
3848,0111187,39473
536,0111194,43535
537,0111201,12519
574,0111252,17600
315,0111255,2636
378,0111256,15128
377,0111257,1637
2101,0111271,65158
329,0111280,193
316,0111282,2164
393,0111301,11667
324,0111309,36614
547,0111323,17585
313,0111333,22586
2869,0111342,124475
1133,0111357,0
2103,0111359,41841
95752,0111399,183386
548,0111400,9057
9000,0111408,77448
550,0111418,10635
2876,0111419,28032
845,0111424,48144
379,0111438,8831
331,0111454,46797
554,0111488,41590
306,0111495,110
380,0111503,36955
308,0111507,109
3972,0111512,12207
213,0111579,50797
334,0111590,32636
690,0111613,105045
340,0111667,19855
366,0111686,11596
496,0111689,83718
381,0111693,10449
571,0111709,53185
452,0111712,25440
450,0111732,16297
382,0111742,10395
383,0111756,12160
232,0111797,10451
26886,0111835,18674
69761,0111845,47104
44421,0112120,55676
7669,0112130,164721
4750,0112255,40508
19,0112281,9273
37,0112286,139405
152,0112288,34996
8,0112302,45325
1692,0112318,29938
146,0112342,30765
11,0112346,9087
1428,0112362,2892
130,0112364,32622
85,0112365,8447
700,0112368,25969
116,0112373,51352
82,0112379,880
150,0112384,568
32352,0112389,185441
23,0112401,9691
148,0112427,22279
34,0112431,9598
343,0112435,48287
217,0112438,37141
145,0112442,9737
384,0112443,40480
80,0112445,46785
13,0112453,21032
147,0112461,10474
153,0112462,414
215,0112471,76
155,0112495,1873
54,0112499,26441
216,0112508,11017
667,0112536,25087
156,0112541,5894
388,0112570,39953
218,0112571,9382
585,0112572,9066
110,0112573,197
105,0112579,688
144,0112585,16388
696,0112604,48260
603,0112606,30528
1795,0112619,18205
606,0112625,10824
3573,0112634,65460
35,0112637,47018
16,0112641,524
158,0112642,8839
220,0112643,18256
108,0112646,89333
581,0112651,32562
222,0112679,22625
51357,0112681,12554
29,0112682,902
159,0112688,20649
745,0112691,532
39,0112697,9603
728,0112701,32513
59,0112714,99040
160,0112715,10329
22,0112722,1710
161,0112740,8963
78,0112744,27526
40,0112749,34615
219,0112757,6715
15,0112760,1408
850,0112767,36266
1406,0112769,1802
31,0112792,9909
714,0112817,922
36,0112818,687
42,0112819,11443
633,0112844,47449
163,0112851,8068
228,0112854,62488
164,0112857,8512
165,0112864,1572
224,0112883,1909
166,0112887,13552
12,0112896,12110
1757,0112913,11220
2483,0112922,10722
3477,0112950,13531
1555,0112951,124642
468,0112966,10612
71,0113010,11859
238,0113028,27985
5,0113041,11862
167,0113044,259209
168,0113071,6520
846,0113080,46986
617,0113083,4307
241,0113089,21183
237,0113097,10525
18,0113101,5
131,0113107,73067
136592,0113112,196257
169,0113114,9073
236,0113117,397
69,0113118,10634
3446,0113133,35292
787,0113147,52059
68,0113149,4482
55,0113158,97406
21,0113161,8012
754,0113188,35645
10,0113189,710
239,0113198,15789
243,0113199,47867
767,0113211,46732
3,0113228,15602
244,0113234,43475
170,0113243,10428
97,0113247,406
891,0113253,10987
3960,0113269,18801
722,0113270,73183
6,0113277,949
764,0113280,22621
99,0113283,63076
240,0113303,27303
358,0113305,16295
1504,0113314,93946
57,0113321,9089
112,0113326,33542
46,0113347,11861
251,0113360,32631
715,0113362,11876
96,0113403,40154
407,0113409,2654
3046,0113416,29371
60,0113419,11359
38,0113442,33689
685,0113443,33245
638,0113448,2021
132,0113451,11863
254,0113463,87729
171,0113464,17447
172,0113481,9886
173,0113492,9482
2,0113497,8844
174,0113500,19326
257,0113501,9061
72,0113537,28387
258,0113538,37108
175,0113540,9344
259,0113552,6071
741,0113568,9323
44317,0113580,62719
888,0113596,19004
84,0113612,188588
627,0113613,12520
25,0113627,451
262,0113670,19101
467,0113674,26271
176,0113677,9071
177,0113690,8973
271,0113691,28313
7574,0113725,18872
179,0113729,47608
1087,0113731,21202
180,0113749,2293
274,0113755,40490
137,0113756,5757
8839,0113762,13559
114,0113774,71754
32554,0113799,42994
278,0113808,17402
52,0113819,11448
181,0113820,9070
26903,0113824,37797
401,0113827,226229
73,0113828,48750
20,0113845,11517
753,0113849,41007
44,0113855,9312
62,0113862,2054
280,0113870,8438
279,0113896,38722
325,0113936,27993
185,0113957,1642
283,0113967,39310
89,0113972,2086
77,0113973,124626
186,0113986,11472
14,0113987,10858
27,0114011,9263
83,0114039,146599
688,0114048,27281
26,0114057,16420
292,0114069,6950
187,0114095,36196
721,0114103,0
294,0114113,63020
28,0114117,17015
301,0114129,30304
129,0114131,110972
1554,0114134,26422
48,0114148,10530
291,0114151,18220
24,0114168,12665
188,0114194,11980
295,0114210,2307
303,0114214,12106
189,0114241,58372
43,0114272,35196
41,0114279,31174
151,0114287,11780
304,0114296,161495
1549,0114303,45671
679,0114307,221917
7,0114319,11860
190,0114323,32646
191,0114345,10533
76,0114367,9102
47,0114369,807
17,0114388,4584
193,0114436,10802
865,0114474,42758
194,0114478,10149
195,0114496,18402
196,0114508,9348
119,0114536,78406
831,0114550,28628
198,0114558,281
312,0114571,28033
9,0114576,9091
322,0114594,20306
328,0114608,9059
330,0114609,25066
327,0114614,9067
81,0114660,400
201,0114663,47939
200,0114666,79593
632,0114671,38884
45,0114681,577
203,0114682,9090
333,0114694,11381
202,0114702,36834
1,0114709,862
7845,0114720,11069
26915,0114733,16233
695,0114736,37144
32,0114746,63
204,0114781,3512
665,0114787,11902
335,0114788,36141
205,0114798,52856
206,0114805,77350
124,0114808,37975
50,0114814,629
93,0114825,12158
332,0114852,12122
338,0114857,9271
4,0114885,31357
207,0114887,9560
336,0114888,95963
208,0114898,9804
562,0114906,11446
49,0114916,8391
339,0114924,2064
209,0114928,31611
864,0114936,132641
2621,0115005,33194
30,0115012,37557
117,0115033,16934
1367,0115433,11674
999,0115438,9401
828,0115472,18975
1064,0115491,11238
808,0115493,36344
1352,0115495,8744
631,0115509,19042
806,0115530,31546
1324,0115535,52263
748,0115571,10547
1113,0115580,11112
1168,0115610,49763
737,0115624,11867
851,0115632,549
1397,0115633,41240
94,0115639,9283
1046,0115640,10938
1405,0115641,3179
74,0115644,20927
113,0115645,43566
2609,0115669,25471
994,0115678,18203
65,0115683,9536
141,0115685,11000
2625,0115693,9460
88,0115697,13997
1351,0115710,31640
1165,0115715,124676
885,0115725,3587
101,0115734,13685
866,0115736,9303
8504,0115738,31146
703,0115742,43634
1542,0115744,9450
1354,0115751,145
95,0115759,9208
886,0115783,10723
784,0115798,9894
3574,0115834,55667
867,0115836,23945
630,0115837,36447
997,0115847,47260
710,0115851,23449
1571,0115856,11956
836,0115857,12123
1006,0115862,6346
1105,0115885,25750
1516,0115886,9977
1392,0115906,13891
100,0115907,11062
705,0115951,90214
647,0115956,10684
724,0115963,9100
1483,0115964,884
839,0115986,10546
1366,0115988,20539
1005,0116000,10680
798,0116040,11228
1484,0116041,49806
1167,0116059,38554
640,0116095,10988
3282,0116102,106837
63,0116126,10607
135,0116130,9101
653,0116136,8840
1902,0116141,32284
87,0116151,17414
619,0116165,32308
656,0116168,11107
838,0116191,3573
1183,0116209,409
786,0116213,9268
849,0116225,10061
1410,0116240,30285
1057,0116242,9716
1416,0116250,8818
494,0116253,2320
1003,0116259,11306
61,0116260,17182
664,0116269,47502
635,0116275,41852
782,0116277,9566
608,0116282,275
662,0116287,10543
697,0116289,12656
1312,0116293,41801
6683,0116308,513
881,0116311,12559
830,0116313,2925
809,0116320,18550
711,0116322,36355
125,0116324,2074
986,0116329,11076
4350,0116344,32458
835,0116353,18555
1034,0116361,11229
799,0116365,10779
70,0116367,755
1114,0116378,21612
1575,0116384,43771
1054,0116404,49471
1049,0116409,10586
1401,0116410,31908
639,0116414,61752
1004,0116421,9625
988,0116442,58985
4175,0116447,32686
725,0116448,20759
1411,0116477,10549
2330,0116481,18603
104,0116483,9614
2342,0116488,21589
801,0116493,38223
1423,0116506,55146
731,0116508,36915
611,0116514,8766
833,0116531,9308
609,0116552,25059
1455,0116565,58911
840,0116571,18862
783,0116583,10545
1137,0116587,44497
1310,0116589,30180
766,0116594,26890
1317,0116601,61536
118,0116606,10324
1398,0116621,26949
780,0116629,602
1642,0116631,172545
880,0116654,9306
765,0116669,7095
661,0116683,10539
613,0116684,47333
1393,0116695,9390
1429,0116704,9404
1359,0116705,9279
829,0116707,11962
1063,0116714,56830
1056,0116722,25147
141886,0116729,5900
79,0116731,9623
1475,0116743,28005
869,0116745,22479
1450,0116754,55936
810,0116756,11511
1501,0116762,118991
663,0116768,18414
785,0116778,11543
1502,0116783,21626
1446,0116790,784
813,0116823,34170
726,0116827,46063
996,0116830,9333
66,0116839,11525
800,0116905,26748
1047,0116908,11412
1050,0116913,42314
1531,0116920,109614
1464,0116922,638
1493,0116931,76996
769,0116992,0
1391,0116996,75
1399,0116999,9819
92,0117002,9095
837,0117008,10830
990,0117011,10861
1420,0117028,74239
1409,0117038,2928
991,0117039,1770
1111,0117040,9305
1353,0117057,25189
648,0117060,954
650,0117071,18989
1414,0117091,27265
893,0117093,20318
102,0117102,47475
691,0117104,40001
707,0117107,10990
719,0117108,9304
107,0117110,10874
1390,0117119,17795
671,0117128,3065
1053,0117202,23223
788,0117218,9327
605,0117247,7300
2292,0117276,25723
612,0117283,23570
1112,0117284,37616
1361,0117293,17204
1120,0117318,1630
1123,0117320,124837
761,0117331,9826
834,0117332,92381
802,0117333,9294
984,0117357,85328
1545,0117359,38523
1417,0117364,36758
1363,0117372,21539
628,0117381,1592
26947,0117407,2061
704,0117420,9103
832,0117438,3595
3474,0117468,26689
992,0117473,44465
1365,0117477,12709
733,0117500,9802
1059,0117509,454
1311,0117550,31388
1546,0117561,16375
1407,0117571,4232
1040,0117582,47199
1041,0117589,11159
